,season,home_team,away_team,down,game_date,game_half,game_seconds_remaining,play_type,ydstogo,ydsnet
38635,2009,SEA,TB,4.0,2009-12-20,Half1,1978.0,punt,8,17
38649,2009,SEA,TB,4.0,2009-12-20,Half1,1820.0,field_goal,6,15
38666,2009,SEA,TB,4.0,2009-12-20,Half2,1429.0,field_goal,16,50
38677,2009,SEA,TB,4.0,2009-12-20,Half2,1346.0,punt,10,0
38696,2009,SEA,TB,4.0,2009-12-20,Half2,925.0,punt,13,26
38705,2009,SEA,TB,4.0,2009-12-20,Half2,685.0,field_goal,7,47
38725,2009,SEA,TB,4.0,2009-12-20,Half2,209.0,punt,1,48
38733,2009,SEA,TB,4.0,2009-12-20,Half2,120.0,pass,7,32
38748,2009,CAR,MIN,4.0,2009-12-20,Half1,3522.0,punt,6,4
38754,2009,CAR,MIN,4.0,2009-12-20,Half1,3346.0,punt,13,8
38758,2009,CAR,MIN,4.0,2009-12-20,Half1,3271.0,punt,6,4
38763,2009,CAR,MIN,4.0,2009-12-20,Half1,3125.0,punt,10,0
38767,2009,CAR,MIN,4.0,2009-12-20,Half1,3039.0,punt,24,-14
38771,2009,CAR,MIN,4.0,2009-12-20,Half1,2939.0,field_goal,6,4
38793,2009,CAR,MIN,4.0,2009-12-20,Half1,2354.0,punt,2,8
38797,2009,CAR,MIN,4.0,2009-12-20,Half1,2296.0,no_play,3,2
38798,2009,CAR,MIN,4.0,2009-12-20,Half1,2292.0,punt,8,2
38818,2009,CAR,MIN,4.0,2009-12-20,Half1,1804.0,no_play,2,37
38819,2009,CAR,MIN,4.0,2009-12-20,Half1,1804.0,pass,7,37
38824,2009,CAR,MIN,4.0,2009-12-20,Half2,1743.0,punt,5,5
38832,2009,CAR,MIN,4.0,2009-12-20,Half2,1590.0,punt,16,41
38839,2009,CAR,MIN,4.0,2009-12-20,Half2,1502.0,punt,12,23
38843,2009,CAR,MIN,4.0,2009-12-20,Half2,1415.0,punt,4,6
38853,2009,CAR,MIN,4.0,2009-12-20,Half2,1138.0,punt,6,21
38857,2009,CAR,MIN,4.0,2009-12-20,Half2,1054.0,punt,13,-3
38875,2009,CAR,MIN,4.0,2009-12-20,Half2,746.0,punt,12,16
38888,2009,CAR,MIN,4.0,2009-12-20,Half2,497.0,punt,5,15
38929,2009,WAS,NYG,4.0,2009-12-21,Half1,2966.0,punt,13,-3
38949,2009,WAS,NYG,4.0,2009-12-21,Half1,2578.0,punt,9,1
38958,2009,WAS,NYG,4.0,2009-12-21,Half1,2290.0,field_goal,17,27
38963,2009,WAS,NYG,4.0,2009-12-21,Half1,2212.0,punt,15,-5
38976,2009,WAS,NYG,4.0,2009-12-21,Half1,1923.0,punt,11,13
38980,2009,WAS,NYG,4.0,2009-12-21,Half1,1870.0,punt,4,6
38992,2009,WAS,NYG,4.0,2009-12-21,Half1,1802.0,pass,4,45
39045,2009,WAS,NYG,4.0,2009-12-21,Half2,542.0,pass,20,40
39051,2009,WAS,NYG,4.0,2009-12-21,Half2,393.0,punt,3,7
39058,2009,WAS,NYG,4.0,2009-12-21,Half2,207.0,pass,12,26
39073,2009,TEN,LAC,4.0,2009-12-25,Half1,3408.0,punt,4,19
39081,2009,TEN,LAC,4.0,2009-12-25,Half1,3197.0,field_goal,10,52
39109,2009,TEN,LAC,4.0,2009-12-25,Half1,2623.0,run,2,45
39160,2009,TEN,LAC,4.0,2009-12-25,Half2,1715.0,punt,1,9
39174,2009,TEN,LAC,4.0,2009-12-25,Half2,1413.0,punt,9,1
39205,2009,TEN,LAC,4.0,2009-12-25,Half2,719.0,punt,12,20
39220,2009,TEN,LAC,4.0,2009-12-25,Half2,253.0,run,1,38
39232,2009,ATL,BUF,4.0,2009-12-27,Half1,3488.0,punt,15,-5
39240,2009,ATL,BUF,4.0,2009-12-27,Half1,3383.0,punt,3,7
39249,2009,ATL,BUF,4.0,2009-12-27,Half1,3169.0,punt,10,31
39255,2009,ATL,BUF,4.0,2009-12-27,Half1,3007.0,punt,1,20
39271,2009,ATL,BUF,4.0,2009-12-27,Half1,2669.0,field_goal,33,47
39279,2009,ATL,BUF,4.0,2009-12-27,Half1,2538.0,punt,4,16
39285,2009,ATL,BUF,4.0,2009-12-27,Half1,2413.0,punt,8,12
39295,2009,ATL,BUF,4.0,2009-12-27,Half1,2178.0,punt,8,7
39309,2009,ATL,BUF,4.0,2009-12-27,Half1,1909.0,punt,3,57
39330,2009,ATL,BUF,4.0,2009-12-27,Half2,1651.0,punt,9,39
39334,2009,ATL,BUF,4.0,2009-12-27,Half2,1563.0,punt,8,2
39339,2009,ATL,BUF,4.0,2009-12-27,Half2,1466.0,pass,12,12
39358,2009,ATL,BUF,4.0,2009-12-27,Half2,1023.0,field_goal,4,53
39367,2009,ATL,BUF,4.0,2009-12-27,Half2,834.0,pass,4,37
39372,2009,ATL,BUF,4.0,2009-12-27,Half2,712.0,punt,14,-4
39381,2009,ATL,BUF,4.0,2009-12-27,Half2,396.0,pass,1,71
39394,2009,ATL,BUF,4.0,2009-12-27,Half2,73.0,run,1,11
39405,2009,CIN,KC,4.0,2009-12-27,Half1,3421.0,punt,1,20
39414,2009,CIN,KC,4.0,2009-12-27,Half1,3121.0,punt,11,29
39418,2009,CIN,KC,4.0,2009-12-27,Half1,2988.0,punt,1,9
39422,2009,CIN,KC,4.0,2009-12-27,Half1,2889.0,punt,9,1
39431,2009,CIN,KC,4.0,2009-12-27,Half1,2700.0,punt,14,7
39437,2009,CIN,KC,4.0,2009-12-27,Half1,2589.0,punt,3,7
39442,2009,CIN,KC,4.0,2009-12-27,Half1,2470.0,punt,8,2
39451,2009,CIN,KC,4.0,2009-12-27,Half1,2276.0,punt,20,3
39465,2009,CIN,KC,4.0,2009-12-27,Half1,1951.0,run,7,-3
39471,2009,CIN,KC,4.0,2009-12-27,Half1,1902.0,field_goal,11,-4
39489,2009,CIN,KC,4.0,2009-12-27,Half1,1809.0,field_goal,1,69
39511,2009,CIN,KC,4.0,2009-12-27,Half2,1258.0,punt,3,19
39519,2009,CIN,KC,4.0,2009-12-27,Half2,1046.0,punt,3,18
39536,2009,CIN,KC,4.0,2009-12-27,Half2,731.0,punt,9,19
39543,2009,CIN,KC,4.0,2009-12-27,Half2,580.0,no_play,7,34
39544,2009,CIN,KC,4.0,2009-12-27,Half2,572.0,punt,2,34
39574,2009,CIN,KC,4.0,2009-12-27,Half2,8.0,punt,1,9
39585,2009,CLE,OAK,4.0,2009-12-27,Half1,3463.0,punt,6,4
39595,2009,CLE,OAK,4.0,2009-12-27,Half1,3202.0,field_goal,7,45
39608,2009,CLE,OAK,4.0,2009-12-27,Half1,2873.0,field_goal,14,48
39613,2009,CLE,OAK,4.0,2009-12-27,Half1,2767.0,punt,18,-8
39618,2009,CLE,OAK,4.0,2009-12-27,Half1,2706.0,punt,8,2
39622,2009,CLE,OAK,4.0,2009-12-27,Half1,2616.0,punt,11,-1
39628,2009,CLE,OAK,4.0,2009-12-27,Half1,2476.0,field_goal,9,14
39638,2009,CLE,OAK,4.0,2009-12-27,Half1,2271.0,no_play,12,27
39639,2009,CLE,OAK,4.0,2009-12-27,Half1,2265.0,punt,7,27
39653,2009,CLE,OAK,4.0,2009-12-27,Half1,1906.0,punt,8,39
39677,2009,CLE,OAK,4.0,2009-12-27,Half2,1571.0,field_goal,4,28
39685,2009,CLE,OAK,4.0,2009-12-27,Half2,1464.0,punt,20,13
39700,2009,CLE,OAK,4.0,2009-12-27,Half2,1075.0,punt,4,26
39707,2009,CLE,OAK,4.0,2009-12-27,Half2,900.0,punt,3,18
39722,2009,CLE,OAK,4.0,2009-12-27,Half2,515.0,field_goal,1,31
39738,2009,CLE,OAK,4.0,2009-12-27,Half2,267.0,pass,2,92
39746,2009,CLE,OAK,4.0,2009-12-27,Half2,245.0,punt,3,7
39756,2009,CLE,OAK,4.0,2009-12-27,Half2,75.0,punt,6,4
39760,2009,CLE,OAK,4.0,2009-12-27,Half2,50.0,pass,3,-3
39768,2009,GB,SEA,4.0,2009-12-27,Half1,3508.0,punt,13,-3
39787,2009,GB,SEA,4.0,2009-12-27,Half1,3017.0,punt,18,-8
39794,2009,GB,SEA,4.0,2009-12-27,Half1,2930.0,punt,11,-1
39798,2009,GB,SEA,4.0,2009-12-27,Half1,2866.0,punt,9,1
39821,2009,GB,SEA,4.0,2009-12-27,Half1,2471.0,punt,5,5
39832,2009,GB,SEA,4.0,2009-12-27,Half1,2236.0,field_goal,4,53
39843,2009,GB,SEA,4.0,2009-12-27,Half1,2086.0,punt,7,3
39856,2009,GB,SEA,4.0,2009-12-27,Half1,1808.0,no_play,1,69
39857,2009,GB,SEA,4.0,2009-12-27,Half1,1803.0,field_goal,11,69
39892,2009,GB,SEA,4.0,2009-12-27,Half2,932.0,pass,10,41
39903,2009,GB,SEA,4.0,2009-12-27,Half2,652.0,field_goal,1,37
39910,2009,GB,SEA,4.0,2009-12-27,Half2,550.0,punt,16,10
39929,2009,GB,SEA,4.0,2009-12-27,Half2,157.0,punt,2,8
39937,2009,GB,SEA,4.0,2009-12-27,Half2,54.0,pass,6,18
39947,2009,MIA,HOU,4.0,2009-12-27,Half1,3413.0,field_goal,3,45
39957,2009,MIA,HOU,4.0,2009-12-27,Half1,3158.0,punt,6,28
39966,2009,MIA,HOU,4.0,2009-12-27,Half1,2830.0,pass,1,80
39972,2009,MIA,HOU,4.0,2009-12-27,Half1,2748.0,punt,1,9
39992,2009,MIA,HOU,4.0,2009-12-27,Half1,2427.0,punt,11,-1
40005,2009,MIA,HOU,4.0,2009-12-27,Half1,2069.0,field_goal,4,60
40014,2009,MIA,HOU,4.0,2009-12-27,Half1,1920.0,run,1,21
40029,2009,MIA,HOU,4.0,2009-12-27,Half1,1812.0,field_goal,9,61
40057,2009,MIA,HOU,4.0,2009-12-27,Half2,1259.0,field_goal,13,-3
40064,2009,MIA,HOU,4.0,2009-12-27,Half2,1103.0,punt,12,8
40076,2009,MIA,HOU,4.0,2009-12-27,Half2,900.0,punt,4,33
40082,2009,MIA,HOU,4.0,2009-12-27,Half2,732.0,punt,1,21
40097,2009,MIA,HOU,4.0,2009-12-27,Half2,387.0,punt,6,19
40101,2009,MIA,HOU,4.0,2009-12-27,Half2,322.0,punt,5,5
40107,2009,MIA,HOU,4.0,2009-12-27,Half2,292.0,punt,6,4
40119,2009,MIA,HOU,4.0,2009-12-27,Half2,155.0,field_goal,4,58
40158,2009,NYG,CAR,4.0,2009-12-27,Half1,2751.0,field_goal,5,61
40165,2009,NYG,CAR,4.0,2009-12-27,Half1,2634.0,punt,18,5
40178,2009,NYG,CAR,4.0,2009-12-27,Half1,2378.0,punt,13,-3
40204,2009,NYG,CAR,4.0,2009-12-27,Half1,1887.0,punt,9,1
40214,2009,NYG,CAR,4.0,2009-12-27,Half1,1845.0,punt,15,13
40240,2009,NYG,CAR,4.0,2009-12-27,Half2,1369.0,field_goal,13,50
40252,2009,NYG,CAR,4.0,2009-12-27,Half2,947.0,field_goal,3,63
40280,2009,NYG,CAR,4.0,2009-12-27,Half2,409.0,pass,19,76
40284,2009,NYG,CAR,4.0,2009-12-27,Half2,319.0,pass,1,79
40295,2009,NYG,CAR,4.0,2009-12-27,Half2,190.0,punt,13,13
40324,2009,NE,JAX,4.0,2009-12-27,Half1,2993.0,run,1,34
40349,2009,NE,JAX,4.0,2009-12-27,Half1,2475.0,punt,9,31
40353,2009,NE,JAX,4.0,2009-12-27,Half1,2417.0,punt,5,5
40357,2009,NE,JAX,4.0,2009-12-27,Half1,2296.0,punt,6,4
40369,2009,NE,JAX,4.0,2009-12-27,Half1,1980.0,punt,1,9
40387,2009,NE,JAX,4.0,2009-12-27,Half1,1810.0,punt,3,18
40392,2009,NE,JAX,4.0,2009-12-27,Half2,1683.0,run,1,11
40438,2009,NE,JAX,4.0,2009-12-27,Half2,365.0,run,1,55
40442,2009,NE,JAX,4.0,2009-12-27,Half2,196.0,run,1,67
40447,2009,NE,JAX,4.0,2009-12-27,Half2,33.0,run,2,73
40460,2009,NO,TB,4.0,2009-12-27,Half1,3385.0,punt,15,19
40496,2009,NO,TB,4.0,2009-12-27,Half1,2518.0,punt,22,39
40507,2009,NO,TB,4.0,2009-12-27,Half1,2202.0,field_goal,1,83
40519,2009,NO,TB,4.0,2009-12-27,Half1,1940.0,punt,11,29
40524,2009,NO,TB,4.0,2009-12-27,Half1,1914.0,punt,1,9
40542,2009,NO,TB,4.0,2009-12-27,Half2,1611.0,punt,13,13
40559,2009,NO,TB,4.0,2009-12-27,Half2,1054.0,punt,20,33
40588,2009,NO,TB,4.0,2009-12-27,Half2,301.0,pass,1,42
40595,2009,NO,TB,4.0,2009-12-27,Half2,163.0,no_play,1,17
40596,2009,NO,TB,4.0,2009-12-27,Half2,161.0,punt,5,17
40625,2009,NO,TB,4.0,2009-12-27,Overtime,493.0,field_goal,4,48
40631,2009,PHI,DEN,4.0,2009-12-27,Half1,3555.0,punt,10,0
40646,2009,PHI,DEN,4.0,2009-12-27,Half1,3144.0,punt,9,1
40659,2009,PHI,DEN,4.0,2009-12-27,Half1,2863.0,punt,17,-7
40667,2009,PHI,DEN,4.0,2009-12-27,Half1,2700.0,field_goal,4,39
40677,2009,PHI,DEN,4.0,2009-12-27,Half1,2447.0,run,1,56
40692,2009,PHI,DEN,4.0,2009-12-27,Half1,2227.0,punt,3,7
40707,2009,PHI,DEN,4.0,2009-12-27,Half1,1829.0,field_goal,11,49
40724,2009,PHI,DEN,4.0,2009-12-27,Half2,1486.0,field_goal,13,35
40747,2009,PHI,DEN,4.0,2009-12-27,Half2,1147.0,punt,10,0
40763,2009,PHI,DEN,4.0,2009-12-27,Half2,900.0,punt,20,-10
40768,2009,PHI,DEN,4.0,2009-12-27,Half2,785.0,punt,13,-3
40772,2009,PHI,DEN,4.0,2009-12-27,Half2,728.0,punt,8,2
40776,2009,PHI,DEN,4.0,2009-12-27,Half2,658.0,punt,2,8
40781,2009,PHI,DEN,4.0,2009-12-27,Half2,595.0,punt,1,9
40789,2009,PHI,DEN,4.0,2009-12-27,Half2,371.0,field_goal,8,28
40798,2009,PHI,DEN,4.0,2009-12-27,Half2,187.0,punt,1,21
40804,2009,PHI,DEN,4.0,2009-12-27,Half2,110.0,punt,2,8
40813,2009,PHI,DEN,4.0,2009-12-27,Half2,7.0,field_goal,7,32
40825,2009,PIT,BAL,4.0,2009-12-27,Half1,3375.0,punt,11,34
40832,2009,PIT,BAL,4.0,2009-12-27,Half1,3265.0,field_goal,8,0
40842,2009,PIT,BAL,4.0,2009-12-27,Half1,3022.0,field_goal,2,64
40850,2009,PIT,BAL,4.0,2009-12-27,Half1,2773.0,field_goal,9,26
40856,2009,PIT,BAL,4.0,2009-12-27,Half1,2712.0,punt,11,-1
40885,2009,PIT,BAL,4.0,2009-12-27,Half1,2178.0,punt,12,32
40894,2009,PIT,BAL,4.0,2009-12-27,Half1,1930.0,punt,14,30
40933,2009,PIT,BAL,4.0,2009-12-27,Half2,1280.0,field_goal,3,20
40938,2009,PIT,BAL,4.0,2009-12-27,Half2,1161.0,punt,8,2
40953,2009,PIT,BAL,4.0,2009-12-27,Half2,844.0,punt,30,24
40962,2009,PIT,BAL,4.0,2009-12-27,Half2,674.0,punt,8,29
40967,2009,PIT,BAL,4.0,2009-12-27,Half2,555.0,punt,11,-1
40976,2009,PIT,BAL,4.0,2009-12-27,Half2,330.0,field_goal,11,44
40984,2009,PIT,BAL,4.0,2009-12-27,Half2,154.0,pass,10,6
41003,2009,ARI,LAR,4.0,2009-12-27,Half1,3379.0,punt,8,24
41007,2009,ARI,LAR,4.0,2009-12-27,Half1,3325.0,punt,7,3
41021,2009,ARI,LAR,4.0,2009-12-27,Half1,2969.0,punt,4,27
41031,2009,ARI,LAR,4.0,2009-12-27,Half1,2703.0,punt,3,36
41045,2009,ARI,LAR,4.0,2009-12-27,Half1,2430.0,punt,13,10
41059,2009,ARI,LAR,4.0,2009-12-27,Half1,2086.0,punt,6,4
41076,2009,ARI,LAR,4.0,2009-12-27,Half1,1813.0,field_goal,1,82
41094,2009,ARI,LAR,4.0,2009-12-27,Half2,1487.0,punt,6,4
41111,2009,ARI,LAR,4.0,2009-12-27,Half2,1050.0,punt,1,9
41117,2009,ARI,LAR,4.0,2009-12-27,Half2,928.0,punt,11,11
41125,2009,ARI,LAR,4.0,2009-12-27,Half2,757.0,punt,11,-1
41132,2009,ARI,LAR,4.0,2009-12-27,Half2,521.0,field_goal,5,20
41145,2009,ARI,LAR,4.0,2009-12-27,Half2,252.0,,10,46
41146,2009,ARI,LAR,4.0,2009-12-27,Half2,245.0,punt,10,46
41166,2009,ARI,LAR,4.0,2009-12-27,Half2,99.0,pass,5,40
41186,2009,SF,DET,4.0,2009-12-27,Half1,3131.0,field_goal,8,76
41191,2009,SF,DET,4.0,2009-12-27,Half1,3001.0,punt,18,-8
41195,2009,SF,DET,4.0,2009-12-27,Half1,2908.0,punt,3,7
41201,2009,SF,DET,4.0,2009-12-27,Half1,2757.0,field_goal,11,63
41215,2009,SF,DET,4.0,2009-12-27,Half1,2450.0,run,1,29
41225,2009,SF,DET,4.0,2009-12-27,Half1,2213.0,punt,11,11
41229,2009,SF,DET,4.0,2009-12-27,Half1,2097.0,punt,5,5
41236,2009,SF,DET,4.0,2009-12-27,Half1,1936.0,field_goal,8,33
41254,2009,SF,DET,4.0,2009-12-27,Half1,1815.0,field_goal,4,30
41261,2009,SF,DET,4.0,2009-12-27,Half2,1714.0,punt,4,6
41266,2009,SF,DET,4.0,2009-12-27,Half2,1554.0,punt,12,-2
41278,2009,SF,DET,4.0,2009-12-27,Half2,1221.0,punt,5,5
41282,2009,SF,DET,4.0,2009-12-27,Half2,1103.0,pass,1,57
41294,2009,SF,DET,4.0,2009-12-27,Half2,846.0,no_play,8,44
41300,2009,SF,DET,4.0,2009-12-27,Half2,676.0,punt,10,16
41308,2009,SF,DET,4.0,2009-12-27,Half2,530.0,punt,4,32
41314,2009,SF,DET,4.0,2009-12-27,Half2,400.0,punt,8,2
41326,2009,SF,DET,4.0,2009-12-27,Half2,239.0,field_goal,6,60
41333,2009,SF,DET,4.0,2009-12-27,Half2,181.0,punt,1,9
41338,2009,SF,DET,4.0,2009-12-27,Half2,120.0,pass,1,12
41350,2009,IND,NYJ,4.0,2009-12-27,Half1,3432.0,punt,2,25
41354,2009,IND,NYJ,4.0,2009-12-27,Half1,3387.0,punt,4,6
41361,2009,IND,NYJ,4.0,2009-12-27,Half1,3155.0,no_play,1,54
41375,2009,IND,NYJ,4.0,2009-12-27,Half1,2801.0,punt,12,33
41388,2009,IND,NYJ,4.0,2009-12-27,Half1,2510.0,field_goal,4,86
41393,2009,IND,NYJ,4.0,2009-12-27,Half1,2387.0,punt,1,9
41401,2009,IND,NYJ,4.0,2009-12-27,Half1,2191.0,punt,3,30
41414,2009,IND,NYJ,4.0,2009-12-27,Half1,1909.0,field_goal,6,63
41421,2009,IND,NYJ,4.0,2009-12-27,Half1,1845.0,punt,10,20
41453,2009,IND,NYJ,4.0,2009-12-27,Half2,1244.0,punt,10,34
41457,2009,IND,NYJ,4.0,2009-12-27,Half2,1135.0,punt,2,8
41463,2009,IND,NYJ,4.0,2009-12-27,Half2,1007.0,punt,5,21
41469,2009,IND,NYJ,4.0,2009-12-27,Half2,938.0,punt,10,0
41476,2009,IND,NYJ,4.0,2009-12-27,Half2,808.0,field_goal,10,20
41481,2009,IND,NYJ,4.0,2009-12-27,Half2,721.0,punt,1,9
41507,2009,IND,NYJ,4.0,2009-12-27,Half2,70.0,run,2,25
41511,2009,IND,NYJ,4.0,2009-12-27,Half2,46.0,pass,10,-4
41534,2009,WAS,DAL,4.0,2009-12-27,Half1,3122.0,punt,20,8
41538,2009,WAS,DAL,4.0,2009-12-27,Half1,3035.0,punt,9,1
41552,2009,WAS,DAL,4.0,2009-12-27,Half1,2700.0,punt,2,38
41557,2009,WAS,DAL,4.0,2009-12-27,Half1,2523.0,punt,1,24
41563,2009,WAS,DAL,4.0,2009-12-27,Half1,2427.0,punt,6,33
41573,2009,WAS,DAL,4.0,2009-12-27,Half1,2174.0,punt,3,7
41582,2009,WAS,DAL,4.0,2009-12-27,Half1,1920.0,punt,18,-8
41605,2009,WAS,DAL,4.0,2009-12-27,Half2,1550.0,run,1,24
41613,2009,WAS,DAL,4.0,2009-12-27,Half2,1325.0,punt,18,21
41626,2009,WAS,DAL,4.0,2009-12-27,Half2,955.0,run,1,58
41632,2009,WAS,DAL,4.0,2009-12-27,Half2,888.0,punt,18,9
41646,2009,WAS,DAL,4.0,2009-12-27,Half2,469.0,field_goal,1,68
41654,2009,WAS,DAL,4.0,2009-12-27,Half2,364.0,punt,11,20
41662,2009,WAS,DAL,4.0,2009-12-27,Half2,249.0,punt,1,22
41677,2009,WAS,DAL,4.0,2009-12-27,Half2,32.0,pass,11,51
41687,2009,CHI,MIN,4.0,2009-12-28,Half1,3549.0,punt,7,3
41691,2009,CHI,MIN,4.0,2009-12-28,Half1,3426.0,punt,2,8
41700,2009,CHI,MIN,4.0,2009-12-28,Half1,3149.0,field_goal,4,56
41722,2009,CHI,MIN,4.0,2009-12-28,Half1,2608.0,field_goal,6,36
41731,2009,CHI,MIN,4.0,2009-12-28,Half1,2354.0,punt,2,26
41747,2009,CHI,MIN,4.0,2009-12-28,Half1,2095.0,punt,4,6
41751,2009,CHI,MIN,4.0,2009-12-28,Half1,2007.0,punt,15,-5
41756,2009,CHI,MIN,4.0,2009-12-28,Half1,1916.0,punt,3,7
41773,2009,CHI,MIN,4.0,2009-12-28,Half2,1685.0,punt,9,20
41779,2009,CHI,MIN,4.0,2009-12-28,Half2,1513.0,punt,2,18
41818,2009,CHI,MIN,4.0,2009-12-28,Half2,733.0,field_goal,3,30
41826,2009,CHI,MIN,4.0,2009-12-28,Half2,602.0,punt,15,9
41858,2009,CHI,MIN,4.0,2009-12-28,Half2,22.0,pass,6,68
41868,2009,CHI,MIN,4.0,2009-12-28,Overtime,733.0,field_goal,2,41
41872,2009,CHI,MIN,4.0,2009-12-28,Overtime,679.0,punt,24,-14
41876,2009,CHI,MIN,4.0,2009-12-28,Overtime,622.0,punt,7,3
41884,2009,BUF,IND,4.0,2010-01-03,Half1,3486.0,punt,5,5
41914,2009,BUF,IND,4.0,2010-01-03,Half1,2856.0,punt,8,2
41923,2009,BUF,IND,4.0,2010-01-03,Half1,2664.0,punt,11,17
41933,2009,BUF,IND,4.0,2010-01-03,Half1,2362.0,punt,2,32
41937,2009,BUF,IND,4.0,2010-01-03,Half1,2278.0,punt,10,0
41968,2009,BUF,IND,4.0,2010-01-03,Half1,1818.0,field_goal,9,34
41981,2009,BUF,IND,4.0,2010-01-03,Half2,1631.0,pass,3,20
41989,2009,BUF,IND,4.0,2010-01-03,Half2,1356.0,field_goal,5,44
41995,2009,BUF,IND,4.0,2010-01-03,Half2,1245.0,punt,12,13
42006,2009,BUF,IND,4.0,2010-01-03,Half2,918.0,field_goal,11,62
42015,2009,BUF,IND,4.0,2010-01-03,Half2,777.0,punt,3,17
42019,2009,BUF,IND,4.0,2010-01-03,Half2,681.0,punt,7,3
42023,2009,BUF,IND,4.0,2010-01-03,Half2,589.0,punt,13,-3
42031,2009,BUF,IND,4.0,2010-01-03,Half2,274.0,punt,1,39
42035,2009,BUF,IND,4.0,2010-01-03,Half2,228.0,punt,3,7
42054,2009,CAR,NO,4.0,2010-01-03,Half1,3458.0,punt,6,4
42062,2009,CAR,NO,4.0,2010-01-03,Half1,3253.0,punt,7,28
42071,2009,CAR,NO,4.0,2010-01-03,Half1,2984.0,punt,11,39
42075,2009,CAR,NO,4.0,2010-01-03,Half1,2884.0,punt,16,-6
42079,2009,CAR,NO,4.0,2010-01-03,Half1,2816.0,punt,7,3
42084,2009,CAR,NO,4.0,2010-01-03,Half1,2729.0,punt,6,4
42093,2009,CAR,NO,4.0,2010-01-03,Half1,2479.0,field_goal,2,35
42103,2009,CAR,NO,4.0,2010-01-03,Half1,2223.0,pass,10,32
42107,2009,CAR,NO,4.0,2010-01-03,Half1,2110.0,punt,7,3
42113,2009,CAR,NO,4.0,2010-01-03,Half1,1962.0,punt,7,14
42118,2009,CAR,NO,4.0,2010-01-03,Half1,1912.0,punt,3,7
42130,2009,CAR,NO,4.0,2010-01-03,Half1,1828.0,pass,4,60
42140,2009,CAR,NO,4.0,2010-01-03,Half2,1750.0,punt,5,5
42146,2009,CAR,NO,4.0,2010-01-03,Half2,1591.0,,3,54
42147,2009,CAR,NO,4.0,2010-01-03,Half2,1578.0,punt,3,54
42151,2009,CAR,NO,4.0,2010-01-03,Half2,1531.0,punt,13,-3
42155,2009,CAR,NO,4.0,2010-01-03,Half2,1391.0,field_goal,6,4
42162,2009,CAR,NO,4.0,2010-01-03,Half2,1212.0,field_goal,2,8
42168,2009,CAR,NO,4.0,2010-01-03,Half2,1066.0,run,1,37
42181,2009,CAR,NO,4.0,2010-01-03,Half2,855.0,punt,1,9
42185,2009,CAR,NO,4.0,2010-01-03,Half2,758.0,punt,2,8
42189,2009,CAR,NO,4.0,2010-01-03,Half2,632.0,punt,3,7
42196,2009,CAR,NO,4.0,2010-01-03,Half2,460.0,punt,8,15
42200,2009,CAR,NO,4.0,2010-01-03,Half2,323.0,punt,6,4
42219,2009,CLE,JAX,4.0,2010-01-03,Half1,3497.0,run,1,11
42224,2009,CLE,JAX,4.0,2010-01-03,Half1,3360.0,field_goal,6,44
42232,2009,CLE,JAX,4.0,2010-01-03,Half1,3162.0,punt,5,28
42237,2009,CLE,JAX,4.0,2010-01-03,Half1,3029.0,punt,11,-1
42244,2009,CLE,JAX,4.0,2010-01-03,Half1,2843.0,field_goal,9,12
42249,2009,CLE,JAX,4.0,2010-01-03,Half1,2723.0,punt,4,6
42259,2009,CLE,JAX,4.0,2010-01-03,Half1,2460.0,punt,18,6
42263,2009,CLE,JAX,4.0,2010-01-03,Half1,2408.0,no_play,1,25
42269,2009,CLE,JAX,4.0,2010-01-03,Half1,2241.0,punt,1,9
42288,2009,CLE,JAX,4.0,2010-01-03,Half1,1906.0,field_goal,3,31
42307,2009,CLE,JAX,4.0,2010-01-03,Half2,1584.0,run,1,31
42311,2009,CLE,JAX,4.0,2010-01-03,Half2,1500.0,field_goal,7,34
42322,2009,CLE,JAX,4.0,2010-01-03,Half2,1148.0,run,1,67
42329,2009,CLE,JAX,4.0,2010-01-03,Half2,1089.0,punt,6,4
42339,2009,CLE,JAX,4.0,2010-01-03,Half2,867.0,punt,14,6
42368,2009,CLE,JAX,4.0,2010-01-03,Half2,140.0,field_goal,5,60
42386,2009,CLE,JAX,4.0,2010-01-03,Half2,2.0,pass,10,95
42405,2009,DAL,PHI,4.0,2010-01-03,Half1,3251.0,punt,12,-2
42432,2009,DAL,PHI,4.0,2010-01-03,Half1,2564.0,punt,8,47
42458,2009,DAL,PHI,4.0,2010-01-03,Half1,1869.0,field_goal,2,54
42476,2009,DAL,PHI,4.0,2010-01-03,Half2,1619.0,field_goal,2,45
42481,2009,DAL,PHI,4.0,2010-01-03,Half2,1533.0,punt,19,-9
42486,2009,DAL,PHI,4.0,2010-01-03,Half2,1453.0,punt,13,-3
42491,2009,DAL,PHI,4.0,2010-01-03,Half2,1386.0,punt,11,-1
42495,2009,DAL,PHI,4.0,2010-01-03,Half2,1306.0,punt,12,-2
42505,2009,DAL,PHI,4.0,2010-01-03,Half2,1112.0,punt,10,16
42516,2009,DAL,PHI,4.0,2010-01-03,Half2,757.0,field_goal,2,71
42520,2009,DAL,PHI,4.0,2010-01-03,Half2,696.0,punt,14,-4
42524,2009,DAL,PHI,4.0,2010-01-03,Half2,599.0,punt,14,-4
42528,2009,DAL,PHI,4.0,2010-01-03,Half2,534.0,punt,10,0
